url_length,special_chars_count,digits_count,subdomains_count,hyphens_count,has_ip_address,at_symbol_count,double_slash_count,suspicious_words_count,suspicious_tld,is_shortened,parameters_count,shannon_entropy,relative_entropy
19,5,0,1,0,0,0,1,0,0,0,0,3.5368867237421675,0.8326146603370329
77,14,4,8,0,0,0,1,0,0,0,0,4.301430503197131,0.6863853548010207
39,6,0,2,0,0,0,1,0,0,0,0,4.214262795507958,0.7973400360086753
24,6,0,2,0,0,0,1,0,0,0,0,3.8553885422075336,0.8408767883273048
120,15,0,2,6,0,0,1,1,0,0,0,4.228880693440324,0.6122698245906915
36,8,0,1,0,0,0,1,0,0,0,0,4.0067499186387785,0.7750112269560913
32,6,0,2,0,0,0,1,0,0,0,0,3.9681390622295662,0.7936278124459133
552,68,198,2,24,0,0,1,1,0,0,1,5.116324093262376,0.5617072356275039
56,10,12,4,1,0,0,1,0,0,0,0,4.496924958035208,0.7743499438883792
30,7,0,1,0,0,0,1,1,0,0,0,3.948394345536403,0.8046632115804796
70,9,0,1,2,0,0,1,0,0,0,0,4.377208689600764,0.7141469365176266
38,6,0,2,0,0,0,1,0,0,0,0,4.168465671110589,0.7943070212826405
21,6,0,2,0,0,0,1,0,0,0,0,3.6537567082870015,0.8318516984538619
30,7,0,2,1,0,0,1,1,0,0,0,3.831401845392172,0.78082071950435
94,13,9,2,0,0,0,1,1,0,0,1,4.487260369659786,0.6845982976508554
22,5,1,2,0,0,0,1,0,0,0,0,3.970573095811685,0.8903764953402299
58,9,0,3,0,0,0,1,1,0,0,0,4.153359935806569,0.7090087761058227
87,13,14,2,2,0,0,1,0,0,0,0,4.816990084041515,0.7476381078221722
33,6,8,2,0,0,0,1,0,0,0,0,3.861983513035609,0.7655990831911398
37,9,0,2,1,0,0,1,0,0,0,0,3.8278475418785782,0.7347887145192695
35,8,0,2,2,0,0,1,0,0,0,0,4.085588016574086,0.7965222435722582
55,10,0,2,3,0,0,1,1,0,0,0,4.185930514218216,0.7240391052689271
53,10,0,2,2,0,0,1,0,0,0,0,4.229318153332622,0.7383688699732724
72,9,0,2,0,0,0,1,1,0,0,0,4.376736163097807,0.7093661855005823
34,6,0,2,0,0,0,1,0,0,0,0,3.959094371350331,0.7782060517964018
25,6,3,1,0,0,0,1,0,0,0,0,3.973660689688186,0.8556812543932266
78,18,10,3,0,1,0,1,1,0,0,1,4.879649135634754,0.7763463602999209
31,6,0,2,0,0,0,1,0,0,0,0,4.0022680844408445,0.807854157101075
35,6,4,2,0,0,0,1,0,0,0,0,4.264578373902383,0.8314180285654024
52,11,0,2,0,0,0,1,0,0,0,0,4.394359968893138,0.7708808769450745
103,17,5,2,2,0,0,1,1,0,0,0,4.585183509164626,0.6857374033732707
226,16,106,2,0,0,0,1,1,0,0,1,4.668962278080429,0.5970403363554821
43,8,0,2,2,0,0,1,0,0,0,0,4.126862359796814,0.7605346488522708
60,10,0,2,1,0,0,1,0,0,0,0,4.194087996100047,0.7100331262641201
77,12,0,2,0,0,0,1,0,0,0,0,4.283119989765741,0.6834635202511303
28,6,0,2,0,0,0,1,0,0,0,0,4.039148671903071,0.8402018859415249
85,18,0,3,3,0,0,1,0,0,0,0,4.2316632608654,0.6602286087756413
91,11,24,2,1,0,0,1,0,0,0,0,4.670428052549928,0.7176667843359191
46,10,4,2,1,0,0,1,0,0,0,1,4.501397825434103,0.8149447514566162
42,6,2,2,0,0,0,1,0,0,0,0,4.225185279715573,0.7835564838722453
67,12,0,2,2,0,0,1,0,0,0,0,4.080524735577194,0.6726779985358674
64,11,0,2,0,0,0,1,0,0,0,0,4.389566369049407,0.7315943948415679
21,5,0,2,0,0,0,1,0,0,0,0,3.558518613048906,0.8101688176255807
28,6,0,2,0,0,0,1,0,0,0,0,3.8693312611115194,0.8048773855572535
25,6,0,2,0,0,0,1,0,0,0,0,3.7034651896016473,0.7974978204011318
49,8,0,2,1,0,0,1,0,0,0,0,4.149925405118936,0.7391166276327679
119,19,11,2,2,0,0,1,0,0,0,1,5.309018313893113,0.7700012525560925
26,7,0,2,1,0,0,1,0,0,0,0,3.921029621737615,0.834183577890514
24,6,0,2,0,0,0,1,0,0,0,0,3.938721875540867,0.8590521459927658
18,5,1,1,0,0,0,1,0,0,0,0,3.683542362433231,0.8833593796433151
67,10,0,2,3,0,0,1,2,0,0,0,4.297380332785863,0.7084268295207122
111,13,0,1,4,0,0,1,1,0,0,0,4.455936174054108,0.6558232910238084
82,14,5,2,0,0,0,1,0,0,0,1,4.925843584907624,0.7748019334060537
54,9,0,2,2,0,0,1,0,0,0,0,4.372865456180308,0.7598524653238471
39,7,0,2,0,0,0,1,0,0,0,0,4.047846769977879,0.7658540641490157
127,19,19,4,1,0,0,1,2,0,0,1,4.680175070708236,0.6696789568381356
64,10,0,2,1,0,0,1,0,0,0,0,4.355337797403416,0.7258896329005693
88,13,5,2,5,0,0,1,0,0,0,0,4.273615711628108,0.661608631214163
64,9,14,4,0,0,0,1,0,0,0,0,4.527921884241178,0.7546536473735297
25,6,0,2,0,0,0,1,0,0,0,0,3.863465189601647,0.8319519450470032
20,5,0,2,0,0,0,1,0,0,0,0,3.584183719779189,0.8293020247188077
30,6,0,2,1,0,0,1,0,0,0,0,4.0402239289418524,0.8233776258548947
126,15,38,2,4,0,0,1,0,0,0,1,4.743009661401063,0.6797791852131815
53,11,9,4,3,0,0,1,0,0,0,0,4.29821408643457,0.7503969582905712
30,6,0,2,0,0,0,1,0,0,0,0,4.072905595320056,0.8300379875934369
67,7,7,1,0,0,0,1,0,0,0,0,5.019238959302285,0.8274258425342264
26,7,2,3,0,0,0,1,0,0,0,0,3.997952698660692,0.8505486589330804
28,6,4,2,0,0,0,1,0,0,0,0,3.6959472263874704,0.7688109753306007
68,9,25,1,1,0,0,1,1,0,0,0,4.488270659129691,0.7372974219597568
49,10,1,3,1,0,0,1,0,0,0,0,4.140447987839137,0.7374286655576247
47,6,0,2,0,0,0,1,0,0,0,0,4.175993372539952,0.7518096269679236
34,6,0,2,0,0,0,1,0,0,0,0,4.160704752887782,0.8178349174664854
82,14,18,1,1,0,0,1,1,0,0,0,4.679931425927374,0.7361216113573122
68,14,5,1,3,0,0,1,0,0,0,0,4.240920378711542,0.6966646843367794
66,7,9,2,0,0,0,1,0,0,0,0,4.609105392794809,0.7625421674660776
106,17,5,2,1,0,0,1,1,0,0,0,4.770262958032653,0.7090248748106455
112,21,7,2,13,0,0,1,0,0,0,0,4.533166750004372,0.6659219038683778
27,7,0,2,0,0,0,1,0,0,0,0,3.986187965046303,0.8383348634920579
66,10,0,2,2,0,0,1,0,0,0,0,4.101772916198384,0.6786077868518843
44,7,5,2,0,0,0,1,0,0,0,1,4.680689288944333,0.8573583508154019
33,8,0,2,0,0,0,1,0,0,0,0,3.657289952363989,0.7250206597317029
35,7,0,2,1,0,0,1,0,0,0,0,3.971302302288372,0.7742412124986826
63,13,2,1,2,0,0,1,0,0,0,0,4.455465590469325,0.7454001899680962
51,8,5,2,0,0,0,1,0,0,0,0,4.866162293368284,0.857862730666987
45,6,0,1,0,0,0,1,0,0,0,0,4.061530252405224,0.7395555163556056
36,7,0,2,0,0,0,1,0,0,0,0,4.236323877152401,0.8194168921155618
94,14,15,3,0,0,1,1,0,0,0,0,4.68846009798337,0.7152943081675314
58,10,0,2,3,0,0,1,0,0,0,0,4.074220445017208,0.6954990889191988
24,6,0,2,0,0,0,1,0,0,0,0,3.823934896284056,0.8340166131528011
47,9,0,2,0,0,0,1,1,0,0,0,4.291097830714783,0.7725320352772382
76,13,6,1,5,0,0,1,0,0,0,0,4.396267685662423,0.7036361539411317
131,20,16,5,1,0,0,1,2,0,0,1,4.78220768730073,0.6799260738697754
27,6,0,2,0,0,0,1,0,0,0,0,3.782122224145305,0.79541781428571
109,19,8,2,10,0,0,1,0,0,0,0,4.470263331841864,0.6604819132181659
138,19,4,1,0,0,0,1,1,0,0,1,4.879328063620012,0.6864051876430475
40,7,0,1,0,0,0,1,0,0,0,0,3.693542397143181,0.694023356063655
31,6,0,2,0,0,0,1,0,0,0,0,3.9503441981686898,0.7973733680852477
30,5,2,2,0,0,0,1,0,0,0,0,3.8280729963885096,0.7801423165648914
15,5,1,1,0,0,0,1,0,0,0,0,3.323231428797621,0.85060775250094
22,6,0,2,0,0,0,1,0,0,0,0,3.390805482076982,0.760367188478862
29,6,0,2,0,0,0,1,1,0,0,0,3.9952378913808864,0.8224070648666608
73,16,9,2,0,0,0,2,0,0,0,1,4.607279525519326,0.7443311973858212
79,16,7,3,0,0,0,1,0,0,0,1,4.643873356441551,0.7366806591083366
128,19,19,4,1,0,0,1,2,0,0,1,4.819418105171435,0.6884883007387764
58,10,0,1,0,0,0,1,1,0,0,0,4.05163347839467,0.6916433292912102
33,7,0,2,1,0,0,1,0,0,0,0,4.043801694853791,0.8016426946766962
55,10,0,2,1,0,0,1,0,0,0,0,4.253845741372936,0.7357863810863862
45,9,0,2,1,0,0,1,0,0,0,0,4.127762474435138,0.7516156026084915
36,7,0,2,0,0,0,1,0,0,0,0,4.107017709595357,0.7944056651594705
54,9,3,2,2,0,0,1,0,0,0,0,4.411751853774935,0.7666095735349127
106,14,16,2,2,0,0,1,0,0,0,0,4.777587914315608,0.7101136148355051
49,10,6,2,2,0,0,1,2,0,0,0,4.410229231693701,0.7854776745615935
65,9,0,3,0,0,0,1,0,0,0,0,4.256306466575051,0.7067496703484625
30,7,0,1,0,0,0,1,0,0,0,0,3.986569246460625,0.8124430673120069
41,8,0,2,0,0,0,1,0,0,0,0,4.013176017331163,0.7490689803611611
35,6,0,2,0,0,0,1,0,0,0,0,3.9928705166358993,0.7784461304718722
22,7,0,3,0,0,0,1,0,0,0,0,3.447401504705915,0.7730584970286782
46,10,6,4,2,0,0,1,0,0,0,0,4.363038521594966,0.7898958238009002
98,12,17,2,2,0,0,1,0,0,0,0,4.769709844620568,0.7210762009257218
20,5,0,1,0,0,0,1,0,0,0,0,3.646439344671016,0.8437066199654227
42,8,0,1,1,0,0,1,1,0,0,0,4.111973672521204,0.7625615018787651
96,12,20,1,1,0,0,1,1,0,0,0,4.767755934407696,0.7240369149992202
44,8,0,2,0,0,0,1,0,0,0,0,4.226143834398879,0.7740996004001139
180,26,9,2,1,0,0,1,1,0,0,3,5.092121548103036,0.679687853275942
55,8,0,2,2,0,0,1,0,0,0,0,4.38328965916864,0.7581762554775071
39,7,0,3,0,0,0,1,0,0,0,0,4.182336834024969,0.7912996326181722
110,12,20,2,2,0,0,1,0,0,0,0,4.797786816021696,0.7074962866890911
28,6,0,2,0,0,0,1,0,0,0,0,3.824862957617357,0.7956273292965585
58,10,8,2,4,0,0,1,1,0,0,0,4.54351839241158,0.7756116648706598
49,8,0,1,0,0,0,1,0,0,0,0,4.142486058657706,0.7377916532943294
60,11,6,1,2,0,0,1,0,0,0,0,4.475385338743006,0.7576550244675657
40,6,0,2,0,0,0,1,1,0,0,0,3.996439344671016,0.7509382452029539
120,17,7,2,1,0,0,1,0,0,0,0,4.418511898598417,0.6397251900019609
29,6,0,2,0,0,0,1,0,0,0,0,3.814371943179627,0.7851763823294785
103,15,3,1,1,0,0,1,0,0,0,0,4.196338811666067,0.627583710583185
61,11,0,1,1,0,0,1,0,0,0,0,4.354426224146146,0.7342132986681058
33,6,0,1,0,0,0,1,0,0,0,0,3.775475847209144,0.7484498153544968
39,7,0,2,0,0,0,1,1,0,0,0,4.047846769977879,0.7658540641490157
111,21,7,3,0,0,0,1,0,0,0,0,4.48799796881778,0.6605421359391545
21,6,0,2,0,0,0,1,0,0,0,0,3.880179922675738,0.8834015279845091
25,6,0,2,0,0,0,1,0,0,0,0,3.7230741894285697,0.8017203886774922
36,7,0,3,0,0,0,1,0,0,0,0,3.9993981823473774,0.7735892070449032
41,8,0,2,0,0,0,1,0,0,0,0,4.043544614839371,0.7547373523120132
51,9,0,5,1,0,0,1,0,0,0,0,4.192348019317299,0.7390750457828354
116,22,9,2,12,0,0,1,0,0,0,0,4.526802276307922,0.6600779849818926
94,12,22,3,0,0,0,1,1,0,0,0,4.952700262473756,0.7556080746706362
34,6,0,2,0,0,0,1,0,0,0,0,3.984234164652488,0.7831475706018696
28,7,0,2,0,0,0,1,0,0,0,0,3.5836169753972325,0.7454446433639651
28,6,0,1,0,0,0,1,0,0,0,0,3.994680368408909,0.8309518296808298
36,7,0,2,1,0,0,1,0,0,0,0,4.023141320466082,0.7781817568617921
22,6,0,2,0,0,0,1,0,0,0,0,3.663532754804255,0.8215245950836552
34,5,0,2,0,0,0,1,0,0,0,0,4.02085512047121,0.7903458454515236
31,6,0,2,1,0,0,1,0,0,0,0,4.039211536948156,0.815311159244865
18,5,0,1,0,0,0,1,0,0,0,0,3.5724312513221195,0.8567135500246338
68,15,1,1,0,0,0,1,1,0,0,1,4.494760451194484,0.7383635134060678
46,9,0,2,1,0,0,1,0,0,0,0,4.186954489636056,0.7580171134035596
54,11,0,2,0,0,0,1,0,0,0,0,4.126810706591364,0.717096677396378
23,6,0,2,0,0,0,1,0,0,0,0,3.729446194905256,0.8244490141030472
27,7,0,2,1,0,0,1,0,0,0,0,3.9582291686698783,0.8324548513227471
58,11,4,5,2,0,0,1,0,0,0,0,4.130170660497148,0.7050501980003784
61,11,4,2,0,0,0,1,0,0,0,0,4.570184575928608,0.7705929829302861
44,5,4,2,0,0,0,1,0,0,0,0,4.243300368538958,0.7772421499068264
38,8,0,1,1,0,0,1,0,0,0,0,4.198603750787606,0.8000498749329268
94,17,9,2,7,0,0,1,0,0,0,0,4.517802183302876,0.6892579054972381
44,9,1,2,1,0,0,1,0,0,0,0,4.31705292530797,0.7907513504831716
23,6,4,2,0,0,0,1,0,0,0,0,3.5227119556807573,0.7787473654392805
63,8,0,1,0,0,0,1,0,0,0,0,4.417269210206362,0.739009928720201
62,9,0,2,2,0,0,1,0,0,0,0,4.405595206058733,0.7399143354365618
43,8,0,2,0,0,0,1,0,0,0,0,4.164295859202321,0.7674332247783846
43,8,0,2,0,0,0,1,0,0,0,1,4.443365626644182,0.8188626665873259
68,12,19,2,4,0,0,1,0,0,0,1,4.565404666450816,0.7499683834641858
21,6,0,2,0,0,0,1,0,0,0,0,3.558518613048906,0.8101688176255807
53,8,0,2,1,0,0,1,0,0,0,0,4.18549392698104,0.7307178862176112
20,6,0,2,0,0,0,1,0,0,0,0,3.408694969562842,0.78869775126411
60,11,0,2,4,0,0,1,0,0,0,0,4.344413829577611,0.7354823589939974
69,11,7,2,2,0,0,1,0,0,0,0,4.483696428684622,0.7340064626751887
21,6,0,2,0,0,0,1,0,0,0,0,3.463280517810811,0.7884859367972994
96,15,4,2,1,0,0,1,0,0,0,1,4.619936886643703,0.7015889439215102
52,10,0,2,3,0,0,1,0,0,0,0,4.390074997229215,0.770129185518484
84,20,15,1,0,0,0,1,0,0,0,1,4.882865190404103,0.7638646311593059
33,8,0,2,1,0,0,1,0,0,0,0,4.017900089633386,0.7965079640019054
32,6,2,2,0,0,0,1,0,0,0,0,3.9414280318460246,0.788285606369205
31,10,4,2,0,0,0,1,0,0,0,0,4.324848729602135,0.872966765675946
57,11,0,3,0,0,0,1,0,0,0,0,4.202439190137592,0.7204729010717293
132,25,14,1,2,0,0,1,0,0,0,1,4.907269833156461,0.6966205680728402
127,19,24,4,1,0,0,1,2,0,0,1,4.782233897566515,0.684282395315114
54,10,0,2,4,0,0,1,0,0,0,0,4.469997169103206,0.7767305907235849
59,7,0,2,0,0,0,1,0,0,0,0,4.0945082038301885,0.6960320674691229
210,16,76,1,0,0,0,1,3,0,0,1,4.612318215621203,0.5978962174665942
28,6,0,3,0,0,0,1,0,0,0,0,3.9677201004744993,0.8253437003932027
47,7,0,2,0,0,0,1,0,0,0,0,4.13907129820996,0.7451624969433782
35,8,0,1,3,0,0,1,0,0,0,0,3.990017217489903,0.7778898540611984
330,42,103,2,8,0,0,1,1,0,0,1,5.204242131865162,0.6220465813525089
47,11,0,2,3,0,0,1,0,0,0,0,4.110454745700462,0.7400106210307523
69,12,8,2,1,0,0,1,0,0,0,0,4.4498944281712935,0.7284728840257947
43,8,0,2,0,0,0,1,0,0,0,0,4.161973406409068,0.767005222663073
59,11,0,1,0,0,0,1,0,0,0,1,4.537150202154144,0.7712774962006815
32,6,0,2,0,0,0,1,0,0,0,0,3.827819531114783,0.7655639062229567
49,8,0,2,1,0,0,1,0,0,0,0,4.141632099882881,0.7376395601677861
69,12,0,2,4,0,0,1,0,0,0,0,4.329610422224487,0.7087817119926965
58,10,0,2,0,0,0,1,0,0,0,0,4.206697589768652,0.7181139019173347
44,7,0,2,1,0,0,1,0,0,0,0,4.077750084103861,0.7469184283183107
155,15,0,2,2,0,0,1,0,0,0,0,4.578776715860975,0.6292878544712569
73,12,3,4,2,0,1,1,1,0,0,0,4.508958471150734,0.7284468934878151
42,10,0,2,0,0,0,1,0,0,0,0,4.415661470191763,0.8188801073799344
33,8,1,3,0,0,0,1,0,0,0,0,4.043801694853791,0.8016426946766962
34,7,1,2,1,0,0,1,0,0,0,0,4.182907326480826,0.8221990915717033
36,7,0,1,0,0,0,1,0,0,0,0,3.9064821276822,0.7556167887527121
64,11,0,2,3,0,0,1,0,0,0,0,4.21632847002467,0.7027214116707783
49,9,0,2,1,0,0,1,0,0,0,0,4.446969416587175,0.7920212335189599
59,9,0,4,0,0,0,1,0,0,0,0,4.1308083640009725,0.7022027903680284
52,10,0,2,0,0,0,1,0,0,0,1,4.468918563962097,0.7839603232256278
89,14,0,1,8,0,0,1,0,0,0,0,4.292003488314912,0.6627826074172422
50,9,0,2,0,0,0,1,0,0,0,0,4.185979129983103,0.7416877732581254
129,20,20,5,1,0,0,1,2,0,0,1,4.754931911420563,0.6781882455375521
115,16,11,2,2,0,0,1,1,0,0,0,4.584347741323221,0.6696887596368333
102,15,5,2,1,0,0,1,1,0,0,0,4.555723539223695,0.6827687543488677
263,23,72,2,0,0,0,1,1,0,0,1,4.802249521592266,0.5973750361197541
50,8,0,2,0,0,0,1,2,0,0,0,4.178688570451097,0.7403960040693188
51,9,10,3,2,0,0,1,0,0,0,0,4.509989802458862,0.7950725713547039
132,10,5,2,0,0,0,1,0,0,0,1,5.300695283095076,0.7524700056926713
46,8,2,2,2,0,0,1,1,0,0,0,4.249014336859389,0.7692525893006443
130,18,0,1,10,0,0,1,1,0,0,0,4.268026177148293,0.607775936946782
44,7,0,1,1,0,0,1,0,0,0,0,4.262362653567818,0.7807337743762649
46,7,3,1,0,0,0,1,1,0,0,0,4.368792054344758,0.7909374583105816
361,12,23,2,0,0,0,1,0,0,0,1,4.972192095053959,0.5852491690734205
22,6,0,1,0,0,0,1,0,0,0,0,3.6069367321753214,0.8088332865338388
71,15,6,4,7,0,0,1,0,0,0,0,4.5580607689315205,0.7411785688675016
77,12,0,2,5,0,0,1,0,0,0,0,4.311779809188084,0.6880368082091985
76,14,0,3,6,0,0,1,0,0,0,0,4.446178131773995,0.711624474228808
26,6,0,2,0,0,0,1,0,0,0,0,3.8441065448145375,0.8178184968479476
51,9,10,3,2,0,0,1,0,0,0,0,4.470774116184352,0.7881591817708261
76,10,10,4,1,0,0,1,2,0,0,0,4.551405184896908,0.7284663874706785
31,6,0,2,0,0,0,1,0,0,0,0,4.082597923010944,0.8240686616417371
34,7,0,1,1,0,0,1,0,0,0,0,4.079678649882975,0.8019082944063955
35,6,0,2,0,0,0,1,1,0,0,0,3.9928705166358993,0.7784461304718722
36,8,10,3,0,1,0,1,0,0,0,0,4.127986806877675,0.79846164223389
44,9,0,2,0,0,0,1,0,0,0,0,4.2744551302868965,0.782948744278589
52,9,0,2,0,0,0,1,0,0,0,0,4.1428682093008815,0.7267629190282653
57,10,0,2,2,0,0,1,0,0,0,0,4.147993522633026,0.7111386486904315
45,7,1,2,0,0,0,1,0,0,0,0,4.030198929422623,0.7338504615347582
126,19,28,4,1,0,0,1,2,0,0,1,4.831008773257078,0.6923914227643264
67,10,0,2,2,0,0,1,0,0,0,0,4.1999277206518215,0.6923616829206031
34,6,0,2,1,0,0,1,0,0,0,0,4.079678649882975,0.8019082944063955
112,20,4,2,2,0,0,1,0,0,0,0,4.454326022174493,0.6543402060235344
47,9,2,1,0,0,0,1,0,0,0,0,3.933720565137551,0.708192932038428
21,6,0,2,0,0,0,1,0,0,0,0,3.6537567082870015,0.8318516984538619
33,7,0,2,0,0,0,1,0,0,0,0,3.98319563424773,0.789628157514844
119,18,14,2,8,0,0,1,0,0,0,0,4.639349536819911,0.6728748599432277
79,11,0,3,0,0,0,1,0,0,0,0,4.297939173431812,0.6818034041990864
45,7,1,2,0,0,0,1,0,0,0,0,4.23564587381899,0.771259864297857
69,9,15,2,0,0,0,1,0,0,0,1,4.810714673855927,0.7875411988435014
47,7,7,1,0,0,0,1,0,0,0,0,4.86810667068848,0.8764117022303421
58,11,1,2,0,0,0,1,0,0,0,0,4.351358960899052,0.7428086510554291
163,16,26,5,0,0,0,1,0,0,0,0,5.430994223100181,0.7390386620810366
61,12,19,2,1,0,0,1,0,0,0,1,4.525022485729207,0.7629780629584704
28,6,0,1,0,0,0,1,0,0,0,0,3.824862957617357,0.7956273292965585
24,6,0,2,0,0,0,1,0,0,0,0,3.8553885422075336,0.8408767883273048
54,7,11,2,0,0,0,1,0,0,0,0,4.712949307598831,0.8189472523706266
126,18,12,4,1,0,0,1,2,0,0,1,4.710764845058315,0.6751577830770646
43,7,0,1,0,0,0,1,0,0,0,0,4.274874638322402,0.7878116589534327
72,13,0,2,3,0,0,1,0,0,0,0,4.49604297512257,0.7287030189299794
64,11,0,2,1,0,0,1,0,0,0,0,4.138508938909887,0.6897514898183145
93,10,22,3,1,0,0,1,1,0,0,0,4.703018157181068,0.7192084323127431
74,17,6,2,0,0,0,1,0,0,0,0,4.635081832331411,0.7464556957602544
71,10,0,2,3,0,0,1,0,0,0,0,4.251703727741195,0.6913623674470113
40,8,0,3,0,0,0,1,0,0,0,0,3.470950594454669,0.6521979501731939
92,16,7,3,1,0,0,1,0,0,0,0,4.439444707753806,0.6805246485981266
25,6,0,2,0,0,0,1,0,0,0,0,3.8332696895151086,0.8254496980237156
132,21,8,2,2,0,0,1,0,0,0,1,5.161088503552879,0.7326518670171891
60,9,0,2,0,0,0,1,0,0,0,0,4.025756904931549,0.6815357149029474
25,6,0,2,0,0,0,1,0,0,0,0,3.733660689688186,0.8040000674244194
36,7,0,2,0,0,0,1,0,0,0,0,4.114369445886757,0.7958276850706586
90,16,1,3,0,0,0,1,0,0,0,1,4.690418136669028,0.7225083604126639
34,7,0,2,1,0,0,1,0,0,0,0,4.116299605701696,0.8091065692560494
60,11,4,4,3,0,0,1,0,0,0,0,4.340002787802772,0.7347355969364574
40,7,1,2,0,0,0,1,0,0,0,0,4.3086949695628425,0.8096116468958108
81,8,21,2,0,0,0,1,0,0,0,0,4.724195417197981,0.7451588625990327
33,6,0,2,1,0,0,1,0,0,0,0,4.165013816065912,0.8256717690004005
51,7,0,2,0,0,0,1,2,0,0,0,4.189116704878464,0.7385053927254518
40,7,0,1,2,0,0,1,1,0,0,0,4.008694969562843,0.7532410994830786
45,7,0,2,0,0,0,1,0,0,0,0,3.850201918975737,0.7010751838116193
21,5,0,2,0,0,0,1,0,0,0,0,3.6537567082870015,0.8318516984538619
30,6,0,2,0,0,0,1,0,0,0,0,4.031401845392172,0.8215797289224512
40,7,0,1,0,0,0,1,0,0,0,0,4.062814895472355,0.7634103323145977
32,6,0,2,0,0,0,1,0,0,0,0,3.952819531114783,0.7905639062229566
72,11,5,2,4,0,0,1,0,0,0,0,4.667413758839756,0.7564781999373863
64,10,0,2,0,0,1,1,0,0,0,1,4.220506696105124,0.7034177826841873
78,16,0,2,8,0,0,1,0,0,0,0,4.0942500980855225,0.6513903097241472
45,7,0,2,0,0,0,1,0,0,0,0,4.019879075051287,0.7319713409191261
59,10,8,2,2,0,0,1,0,0,0,0,4.439941092094659,0.7547527624638573
190,13,39,2,0,0,0,1,0,0,0,1,5.349193557676616,0.7066440675287915
57,11,9,4,2,0,0,1,0,0,0,0,4.451678506213854,0.7632028883457913
29,6,0,2,0,0,0,1,0,0,0,0,3.8312762533752496,0.7886560810381761
32,7,2,2,0,0,0,1,0,0,0,0,4.155639062229566,0.8311278124459133
43,9,0,2,1,0,0,1,0,0,0,1,4.257319115016275,0.7845763720480317
40,6,0,2,0,0,0,1,0,0,0,0,4.065311532225103,0.7638794549160747
55,10,5,4,2,0,0,1,0,0,0,0,4.36546329568962,0.7550928349047795
57,10,0,2,0,0,0,1,0,0,0,0,4.13809424339057,0.7094415004125767
50,8,0,1,0,0,0,1,0,0,0,0,4.33082650068666,0.7673523837359729
23,6,0,2,0,0,0,1,0,0,0,0,3.708132064658601,0.8197372116664484
58,10,5,2,1,0,0,1,0,0,0,0,4.344628624251411,0.7416597335950892
55,8,0,2,1,0,0,1,0,0,0,0,4.024174205995674,0.6960601667081356
31,7,0,2,1,0,0,1,0,0,0,0,3.953565664946428,0.7980236182117887
165,20,54,2,6,0,1,1,0,0,0,0,4.864368007675684,0.6603523259230266
254,11,46,2,1,0,0,1,0,0,0,1,5.7837955198089,0.7239984736643608
45,9,0,1,2,0,0,1,0,0,0,0,4.283752474627447,0.7800194942378141
32,6,0,1,0,0,0,1,0,0,0,0,3.952819531114783,0.7905639062229566
23,6,0,2,0,0,0,1,0,0,0,0,3.4144413036949723,0.7548125430498555
46,9,5,4,1,0,0,1,0,0,0,0,4.44726249944121,0.8051439514613289
29,7,0,1,1,0,0,1,0,0,0,0,4.004364184708142,0.8242856834401812
61,10,2,2,0,0,0,1,0,0,0,1,4.487473402852923,0.7566467957417512
50,10,2,4,2,0,0,1,0,0,0,0,4.183981820580906,0.7413338823482514
76,10,10,4,1,0,0,1,2,0,0,0,4.48239054676748,0.7174203825384942
29,6,0,2,0,0,0,1,0,0,0,0,4.1852301329094015,0.8615163659773635
43,9,6,2,0,0,0,1,0,0,0,0,4.277797824812466,0.7883503695807628
65,10,0,2,1,0,0,1,1,0,0,0,4.346831421942538,0.7217811261110365
30,7,0,2,1,0,0,1,0,0,0,0,4.056564762130955,0.8267078067241659
37,8,0,3,0,0,0,1,0,0,0,0,3.872049488456949,0.7432736636062519
48,9,5,1,1,0,0,1,0,0,0,0,4.912782031835939,0.8796445869066405
43,9,0,1,0,0,0,1,1,0,0,0,3.969771952769756,0.7315846410423991
18,6,0,2,0,0,0,1,0,0,0,0,3.3082708345352603,0.7933645889053115
56,11,9,4,2,0,0,1,0,0,0,0,4.496924958035208,0.7743499438883792
50,7,0,1,0,0,0,1,0,0,0,0,4.26146788019945,0.7550631583987166
81,13,0,2,5,0,0,1,0,0,0,0,4.246913309768392,0.6698759919928785
83,13,1,2,5,0,0,1,0,0,0,0,4.307293540470037,0.6756497095987355
82,11,7,2,0,0,0,1,0,0,0,1,5.2443299007748605,0.8248976802652049
36,6,1,2,0,0,0,1,0,0,0,0,4.0860486123130375,0.7903496880850509
24,6,0,2,0,0,0,1,0,0,0,0,3.8553885422075336,0.8408767883273048
294,32,54,2,1,0,0,1,0,0,0,1,5.454263977184147,0.6651807228149669
55,11,0,2,4,0,0,1,0,0,0,0,4.1061057955716125,0.7102318483947588
27,7,0,2,1,0,0,1,0,0,0,0,3.7639657428240807,0.7915993261904684
32,6,0,2,0,0,0,1,0,0,0,0,3.9681390622295662,0.7936278124459133
125,18,23,4,1,0,0,1,2,0,0,1,4.811126286196849,0.6906797697985617
121,18,28,2,0,0,0,1,0,0,0,1,5.343976048225109,0.7723777541135719
36,7,0,2,0,0,0,1,0,0,0,0,3.974937501201927,0.7688578654609097
27,6,0,2,0,0,0,1,0,0,0,0,3.856196298219379,0.8109963267195731
38,8,0,1,3,0,0,1,0,0,0,0,4.115834092163221,0.7842779995759683
